,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
308,lock-up,medium,large,1989,15.0,20.0,4.2968,0.015547400006891213,-0.012740460683563609
309,manual,medium,small,1990,15.0,22.0,4.9528,0.030042913339279408,-0.019012996163548193
310,manual,few,small,1999,19.0,29.0,2.0,-0.00440004102274965,-0.04542990140222132
311,lock-up,medium,large,1997,14.0,17.0,4.2968,0.023878798681573228,-0.016893410284191925
312,auto,few,midsize,2001,21.0,23.0,2.0,0.02828724160731103,-0.02216860428781249
313,manual,few,small,1987,22.0,31.0,1.9844,-0.056142558355103636,-0.07751505167230804
314,auto,medium,small,2003,18.0,26.0,2.5,0.028406600541038288,-0.0214607372078559
315,auto,medium,large,1999,11.0,16.0,5.9,0.025456535601297497,-0.01842955305583027
316,manual,few,midsize,1990,26.0,31.0,1.4924,-0.07265953948849496,-0.06070627785473574
317,auto,few,midsize,1990,19.0,22.0,1.7876,0.011278001303152157,-0.01020560052142315
318,lock-up,medium,large,1989,15.0,20.0,4.2968,0.015628926642145463,-0.01230303012109625
319,auto,few,small,2006,19.0,26.0,2.4,0.026310322412971352,-0.02589404613054179
320,manual,few,small,1986,28.0,35.0,1.476,-0.059815288790732696,-0.03099654209652085
321,lock-up,medium,large,1985,15.0,20.0,6.2156,0.027966025376428488,-0.019245734898583257
322,auto,few,small,1985,18.0,21.0,2.5584,0.01014949054389895,-0.009603763316248903
323,lock-up,few,small,1996,19.0,26.0,2.214,0.031021300322921073,-0.01938629215244289
324,auto,medium,midsize,2006,15.0,20.0,3.0,0.02789403263173654,-0.021475208230014187
325,manual,few,small,1985,16.0,21.0,2.5584,-0.0021075346892821464,-0.004704687622474522
326,manual,few,small,1993,23.0,29.0,2.214,-0.057665283968121,-0.07599229110123698
327,manual,medium,small,1990,16.0,22.0,2.3124,0.019250716274793283,-0.015113543150993032
328,manual,medium,small,1992,17.0,26.0,3.1324,0.03256288976297429,-0.02151674287292572
329,lock-up,few,small,1988,21.0,29.0,2.4764,-0.056027850943761254,-0.07689958990693947
330,manual,medium,small,1995,15.0,23.0,5.7236,0.03198680802474675,-0.02015912194568386
331,auto,medium,large,2003,13.0,17.0,4.6,0.02692423974440267,-0.02015562153328895
332,lock-up,medium,large,1989,13.0,15.0,3.9196,0.024026597836341868,-0.016100392265227033
333,lock-up,medium,large,1990,16.0,23.0,3.2964,0.030563488304940142,-0.0192575231349707
334,auto,few,midsize,2007,21.0,25.0,2.4,0.021050970057789206,-0.029234648722819803
335,manual,medium,small,1990,16.0,22.0,2.3124,0.01929170684519234,-0.014893608546698597
336,auto,medium,midsize,2007,18.0,26.0,2.4,0.026856435273175355,-0.02494985267870044
337,manual,few,small,1993,21.0,29.0,1.7548,-0.04024139563788871,-0.0664729993394404
338,lock-up,medium,large,1993,16.0,21.0,2.952,0.025898222962613522,-0.017973006738860466
339,lock-up,medium,midsize,1987,18.0,24.0,2.8372,0.034221125879306855,-0.02254369562699863
340,manual,few,small,1999,21.0,29.0,2.3,0.008871085240144481,-0.037012916567931896
341,lock-up,medium,large,1992,11.0,16.0,5.74,0.02384340557564315,-0.017083309713689133
342,auto,medium,large,1985,13.0,15.0,4.92,0.023752763866231468,-0.017569643589112685
343,lock-up,medium,large,1995,11.0,16.0,5.2152,0.02375639183632925,-0.017550182713142567
344,lock-up,medium,large,1995,15.0,20.0,4.0016,0.026333862675463567,-0.0183288918509412
345,auto,medium,midsize,2005,11.0,16.0,6.0,0.02561748965049864,-0.01824545360604826
346,lock-up,few,small,1990,21.0,29.0,1.5908,-0.05914239539912511,-0.0769213938636514
347,manual,medium,large,2004,14.0,20.0,4.3,0.027521626357511857,-0.02078512131312172
348,manual,few,small,1995,21.0,29.0,2.0008,-0.023942553119182315,-0.0566922249394876
349,auto,medium,midsize,2007,18.0,25.0,2.5,0.026672668618083102,-0.025609037221481584
350,auto,medium,midsize,2007,15.0,20.0,4.0,0.02771341875468635,-0.020626324477245793
351,manual,few,midsize,2003,21.0,26.0,2.0,0.026665045226127587,-0.02303218847086263
352,lock-up,medium,large,1985,15.0,19.0,4.2968,0.024456167045017747,-0.017928910028854984
353,auto,few,midsize,2004,19.0,25.0,2.4,0.027626453745226646,-0.025774736521019918
354,lock-up,few,small,1996,21.0,29.0,1.9844,-0.015863685422049335,-0.05234728101596581
355,auto,medium,midsize,1986,16.0,20.0,2.2304,0.0027215722560274963,-0.006790500568143195
356,manual,few,small,1998,21.0,31.0,2.2,-0.012183602832647626,-0.04876810433377066
357,manual,few,midsize,1989,24.0,32.0,1.5908,-0.060201035188320984,-0.06978467754846993
358,lock-up,medium,small,1995,18.0,26.0,3.1324,0.031132197670669867,-0.020132695552857474
359,auto,medium,large,1999,13.0,17.0,5.7,0.02374240737164086,-0.017625216279788813
360,lock-up,medium,large,1990,11.0,15.0,5.2152,0.023790900884448362,-0.01736502248509344
361,auto,medium,midsize,2005,15.0,20.0,3.6,0.028475254326955836,-0.020880772114296862
362,auto,medium,large,2005,13.0,17.0,5.3,0.026470009900000854,-0.018943165038495465
363,auto,medium,large,2003,11.0,16.0,5.3,0.025865715418557166,-0.019299500659404074
364,auto,medium,large,1992,13.0,14.0,4.92,0.023733206203348345,-0.01767458407491784
365,manual,few,small,1995,24.0,33.0,1.8368,-0.0599835926366272,-0.07540686084126752
366,lock-up,few,small,1993,19.0,25.0,2.0008,0.03464797528314115,-0.021049362992742585
367,auto,few,small,2004,23.0,31.0,1.6,0.027491155580383446,-0.024877324766257508
368,manual,medium,small,2003,17.0,25.0,2.5,0.029348778036683495,-0.023357702945801875
369,lock-up,medium,small,1989,17.0,25.0,2.8372,0.035084275982571106,-0.021246870325467376
370,manual,many,small,1995,11.0,20.0,8.0032,0.02575161408292318,-0.017715190295073943
371,lock-up,few,small,1986,21.0,29.0,1.804,-0.05590740187564798,-0.07625332131400389
372,manual,medium,small,2004,15.0,24.0,3.0,0.02777250227686902,-0.023106216182425178
373,lock-up,medium,midsize,1990,16.0,21.0,2.3124,0.018688733813341466,-0.014564046521053396
374,manual,few,small,2008,21.0,29.0,1.6,0.024381604511104528,-0.027388510225375546
375,manual,few,small,1993,19.0,26.0,2.3944,0.03426909536894941,-0.022500475847120515
376,auto,medium,midsize,2007,15.0,19.0,4.7,0.02743621677525671,-0.020082710863710374
377,lock-up,medium,large,1993,14.0,17.0,5.002,0.023902934356426497,-0.016763908108514428
378,auto,medium,large,1985,11.0,11.0,5.7564,0.02377387678759275,-0.01745636410854
379,auto,medium,large,2001,16.0,23.0,3.5,0.03804843577531142,-0.025794941106083998
380,auto,few,small,1991,21.0,29.0,1.5908,-0.056361675965868524,-0.07549736947637635
381,auto,medium,midsize,2004,15.0,20.0,4.0,0.028521473948526957,-0.02111408378645227
382,manual,medium,large,2001,14.0,16.0,3.3,0.027369328873444843,-0.020663505946590624
383,auto,medium,small,2005,11.0,16.0,4.2,0.02569805419275062,-0.01788252497790735
384,lock-up,medium,large,1990,15.0,20.0,4.0016,0.016562417939912644,-0.01326886298828989
385,lock-up,medium,large,1991,9.0,11.0,7.4456,0.02379540018938268,-0.017340881105288673
386,manual,few,small,2003,18.0,29.0,1.8,0.027503303262632263,-0.02364438015497059
387,auto,medium,large,2008,17.0,23.0,3.5,0.026378890440403722,-0.024337722029682877
388,manual,few,small,1987,22.0,30.0,1.9844,-0.05605642401393997,-0.07705289849989623
389,auto,medium,midsize,2000,15.0,22.0,4.2,0.03352342509032908,-0.023150227069156953
390,manual,few,midsize,1985,21.0,26.0,2.3124,0.010243467405461615,-0.032491117878311215
391,lock-up,medium,large,1997,14.0,20.0,5.002,0.027064835273842562,-0.018234262719995398
392,auto,medium,large,1985,9.0,11.0,5.904,0.023988268161973057,-0.016306048506718213
393,auto,few,small,2003,21.0,26.0,2.0,0.02668325657937196,-0.022934475588821498
394,manual,medium,small,2000,16.0,25.0,5.7,0.03267477516905734,-0.020990192435549934
395,auto,medium,small,1998,15.0,21.0,5.0,0.027361192983554494,-0.02007361805479993
396,auto,medium,midsize,2004,17.0,24.0,3.0,0.030086920642547223,-0.024965075903259852
397,lock-up,few,midsize,1989,18.0,23.0,2.3124,0.03437356334752917,-0.021737406455475845
398,auto,medium,large,2002,14.0,17.0,3.4,0.02722076915963704,-0.019892264751333207
399,manual,medium,small,1990,15.0,20.0,2.952,0.016441911315454024,-0.013988846515549736
400,lock-up,few,midsize,1992,18.0,23.0,1.8368,0.030695512825879963,-0.01926659626751292
401,lock-up,medium,large,1994,11.0,16.0,5.2152,0.023909961829409604,-0.016726203589086032
402,manual,few,midsize,1985,21.0,29.0,2.1648,-0.05607097474542942,-0.07713097034333882
403,lock-up,medium,large,1997,11.0,17.0,5.2152,0.023886472490511956,-0.016852237072024826
404,auto,medium,midsize,1992,15.0,19.0,2.9684,0.018553845851524597,-0.014060624614306516
405,manual,few,small,1986,26.0,33.0,1.5908,-0.05906844201060902,-0.04995757550396239
406,manual,medium,small,1987,16.0,26.0,2.8372,0.03501069601664321,-0.022262594847667194
407,manual,medium,small,2005,16.0,24.0,3.6,0.02831172175680466,-0.023728852324832392
408,auto,medium,small,2005,15.0,22.0,3.2,0.02714554646096439,-0.02240915137303048
409,manual,medium,large,1985,11.0,17.0,5.2152,0.023823710449281374,-0.017188981051470414
410,auto,few,small,2008,25.0,36.0,1.8,-0.04991033460030972,-0.06681254156375994
411,manual,medium,large,1996,14.0,19.0,5.002,0.026463134633582734,-0.01838543041096933
412,manual,medium,midsize,2002,16.0,23.0,3.0,0.03414433959583154,-0.024483428385894623
413,manual,medium,small,1993,16.0,21.0,3.0012,0.02592850825551666,-0.017535775214497694
414,manual,few,small,2000,18.0,26.0,2.5,0.026770811148309336,-0.019760117542998865
415,manual,few,midsize,1996,19.0,26.0,2.214,0.031024392246028577,-0.019369702461685193
416,auto,few,small,2005,28.0,39.0,1.9,-0.06837257869604804,-0.07646641152682397
417,lock-up,medium,large,1987,11.0,16.0,5.2152,0.023862012125569577,-0.016983474939995656
418,lock-up,few,small,1988,26.0,29.0,1.476,-0.0707729165750452,-0.06050479834515809
419,auto,medium,large,1988,10.0,13.0,5.7564,0.02391015147015848,-0.016725183759992473
420,manual,medium,large,1996,16.0,22.0,3.0012,0.026079598566567212,-0.01789190150808456
421,manual,medium,large,2000,15.0,20.0,3.0,0.028420976177057026,-0.02105535125344087
422,manual,few,midsize,1994,21.0,26.0,1.8204,0.024920870550172315,-0.023856535130376708
423,lock-up,few,midsize,1985,19.0,26.0,1.9844,0.036443739757815924,-0.021958213372902706
424,auto,few,small,2001,18.0,26.0,2.4,0.02736731244121555,-0.02020799543507075
425,auto,few,midsize,2007,18.0,24.0,2.4,0.026794607879818202,-0.02446381616806275
426,lock-up,few,midsize,1986,21.0,22.0,2.0008,0.015183995457690395,-0.020373862909404943
427,auto,medium,midsize,2008,16.0,21.0,3.5,0.0268394589119376,-0.023043732556101766
428,auto,medium,midsize,2001,18.0,25.0,2.4,0.029506890707783354,-0.021627189200088312
429,lock-up,few,small,1995,23.0,31.0,1.7712,-0.045734503666354454,-0.06772238791063256
430,auto,few,midsize,2001,22.0,29.0,2.0,0.020230281855509437,-0.030639997945422562
431,auto,medium,large,2000,13.0,17.0,5.0,0.02375546927804344,-0.017555131778778703
432,manual,few,small,1986,31.0,37.0,1.476,-0.060793330571983696,-0.012986890565349272
433,auto,few,small,2007,19.0,29.0,2.0,0.026166540855525423,-0.02656782421844251
434,manual,few,midsize,1990,16.0,24.0,2.3124,0.03417115791577627,-0.022484820481050823
435,manual,medium,large,1990,15.0,21.0,2.9848,0.02101676776877021,-0.0149393975009278
436,auto,medium,small,1994,16.0,21.0,3.198,0.025758456868959757,-0.018106788138508106
437,lock-up,medium,large,1986,15.0,17.0,5.002,0.023891643448024878,-0.016824486236788422
438,manual,few,small,2007,17.0,23.0,2.5,0.026480652452263987,-0.024970976726336216
439,manual,few,small,1997,23.0,33.0,1.9024,-0.04680387586256607,-0.06706348762193581
440,auto,medium,midsize,2005,18.0,27.0,2.5,0.02710706791916956,-0.0252430329776578
441,auto,few,small,2005,19.0,26.0,2.5,0.026624933104141227,-0.02649162059455428
442,manual,few,small,1994,19.0,26.0,2.0008,0.03461947196874926,-0.021299680687584907
443,auto,few,small,1989,19.0,22.0,1.7876,0.013559307717102866,-0.01172289601187536
444,manual,medium,large,2002,15.0,17.0,3.4,0.02709696161485398,-0.01914827751709089
445,auto,medium,midsize,2008,16.0,22.0,3.0,0.02675930486022538,-0.02329560144391867
446,auto,medium,midsize,2002,11.0,14.0,6.0,0.025383603153594538,-0.01779842338629275
447,auto,medium,large,2008,16.0,22.0,3.7,0.02685307541649741,-0.02304185076621673
448,manual,few,small,2002,24.0,36.0,1.9,-0.08798152710033336,-0.0876974804462253
449,lock-up,medium,large,1991,14.0,17.0,4.2968,0.023778667233321622,-0.017430662926811495
450,lock-up,medium,large,1985,11.0,15.0,5.74,0.023752771028842,-0.017569606405812024
451,auto,few,small,2002,19.0,27.0,1.9,0.02649321669654643,-0.02542930487672628
452,manual,few,small,1998,26.0,33.0,1.6,-0.029692579348106145,-0.055812780824337466
453,manual,medium,large,2007,13.0,17.0,4.7,0.02591951786270966,-0.018156834854707034
454,auto,medium,midsize,2007,17.0,25.0,3.1,0.026930136742036405,-0.02456931366175627
455,auto,few,midsize,2003,21.0,26.0,2.0,0.026759446897838376,-0.02252567699487692
456,auto,medium,midsize,2008,15.0,22.0,3.6,0.026913876236773604,-0.023288987000900756
457,lock-up,few,small,1985,21.0,24.0,1.7876,0.010347165339149797,-0.03347110331890499
458,manual,medium,large,1991,13.0,16.0,3.9196,0.023777857160135737,-0.017435009806650276
459,auto,few,midsize,2008,20.0,26.0,2.5,0.022763200815700137,-0.027333051529705093
460,manual,medium,small,1991,15.0,21.0,2.952,0.021131233118175993,-0.01629610400412958
461,auto,few,large,2004,17.0,20.0,2.7,0.024829456947890807,-0.021318711625894028
462,lock-up,medium,small,1992,15.0,23.0,5.002,0.030561817804939283,-0.020202413916056827
463,auto,medium,small,2003,16.0,22.0,4.4,0.03075731210208113,-0.023266900466673266
464,auto,medium,large,2001,14.0,17.0,5.3,0.02602447425138027,-0.018573796831143862
465,auto,medium,midsize,2005,15.0,21.0,4.0,0.027330987376759028,-0.02141344049561978
466,lock-up,medium,small,1991,15.0,20.0,3.9852,0.017085009681358496,-0.013090464164318492
467,auto,medium,midsize,2000,15.0,19.0,4.3,0.028063039535944016,-0.02021722998381866
468,manual,medium,small,2004,17.0,24.0,3.2,0.030452336402001092,-0.024105375418830143
469,manual,few,midsize,1992,19.0,26.0,2.3124,0.03452575779370169,-0.021668354746850346
470,auto,few,midsize,2006,19.0,25.0,2.0,0.026298923969814356,-0.025233549550462336
471,manual,few,small,1986,31.0,39.0,2.0008,-0.06083693849218003,-0.01322086854136423
472,auto,medium,midsize,2006,15.0,20.0,5.3,0.02693761987416227,-0.020280810464754995
473,manual,medium,large,1993,14.0,17.0,4.9528,0.024004705465900788,-0.016217855968600148
474,lock-up,few,midsize,1996,18.0,26.0,2.4272,0.030747871864735047,-0.019657324171954822
475,lock-up,medium,midsize,1988,17.0,26.0,3.7884,0.03528361814119634,-0.02168445346579813
476,auto,medium,midsize,2006,13.0,17.0,6.0,0.02628596165450557,-0.01796578982083774
477,manual,few,small,1989,16.0,22.0,2.1648,0.01614457334210779,-0.013987002940299888
478,auto,medium,large,2002,17.0,26.0,3.8,0.028551345977032395,-0.02142050485275393
479,lock-up,few,small,1993,21.0,24.0,1.7876,0.024103407352988406,-0.02443945764661553
480,manual,few,small,1990,19.0,26.0,1.5908,0.03468419268451953,-0.02212303178910162
481,manual,few,small,2008,23.0,32.0,1.6,0.006353036049275729,-0.036211052707528474
482,auto,medium,midsize,2005,18.0,27.0,2.5,0.02700245581408431,-0.025804328457778563
483,lock-up,medium,small,1986,15.0,23.0,5.002,0.03287851312407347,-0.02173776492563291
484,manual,medium,large,2004,15.0,19.0,3.7,0.02785621317576844,-0.020396102240527708
485,lock-up,medium,midsize,1985,18.0,26.0,5.74,0.033680989519758175,-0.02192702641344687
486,manual,few,midsize,1989,21.0,31.0,2.214,-0.05492656674937181,-0.07396481874623528
487,lock-up,medium,midsize,1985,17.0,26.0,5.74,0.04035140743942818,-0.024800893085714433
488,manual,medium,large,1992,15.0,19.0,4.2968,0.01784536833164226,-0.013906147670967825
489,lock-up,few,small,1993,21.0,26.0,1.8368,0.024129556389881478,-0.02445965058569107
490,lock-up,few,midsize,1994,21.0,26.0,2.1648,0.024800289020865587,-0.024290999780646756
491,lock-up,medium,small,1990,18.0,25.0,3.1324,0.033558873310215794,-0.022129756765537262
492,manual,few,midsize,2005,19.0,27.0,2.4,0.026880026675561566,-0.025362259088084448
493,auto,few,small,2001,26.0,36.0,1.8,-0.059762558836628135,-0.07241003898508373
494,auto,medium,small,2002,17.0,23.0,3.2,0.03307309933127566,-0.023588912014365214
495,auto,medium,midsize,2006,14.0,19.0,4.2,0.027485821064003376,-0.019479185561444436
496,auto,medium,midsize,2001,14.0,17.0,3.5,0.027346989132984813,-0.019861696819650665
497,manual,few,small,1993,22.0,29.0,1.8368,-0.047758882418078685,-0.0708490518295177
498,lock-up,medium,small,1996,18.0,24.0,2.4928,0.026703003121949762,-0.018148480883286182
499,auto,medium,small,1990,15.0,20.0,2.9684,0.016517149754124844,-0.013584027984125014
500,manual,few,midsize,2008,24.0,33.0,2.0,-0.005408360572645592,-0.04191356709689237
501,lock-up,few,small,1985,19.0,24.0,1.9516,0.026764958878379395,-0.018623927415175344
502,auto,medium,midsize,2006,17.0,21.0,3.0,0.02622074099887817,-0.02290393873029434
503,manual,medium,small,1989,18.0,24.0,2.3124,0.03445456975773763,-0.021318525458721933
504,lock-up,medium,large,1991,14.0,16.0,3.9196,0.02381449878939224,-0.01723840945107378
505,auto,medium,large,1999,15.0,20.0,4.3,0.027999556893965997,-0.019312325943510344
506,auto,few,midsize,1985,21.0,23.0,1.4596,0.01050413665423948,-0.03272793142905234
507,lock-up,medium,midsize,1995,17.0,26.0,3.1324,0.031048591233945988,-0.02071879538441538
508,lock-up,few,small,1988,22.0,29.0,2.0008,-0.05605182536148662,-0.07702822446752129
509,auto,medium,midsize,1998,18.0,26.0,3.1,0.027632450334866828,-0.019204829142821466
510,auto,medium,large,2002,13.0,15.0,3.9,0.013883984120558595,-0.00901701236617172
511,auto,medium,large,2002,13.0,16.0,5.7,0.025725804058352494,-0.017881595272986023
512,auto,few,midsize,1985,18.0,21.0,2.5584,0.009912959014923372,-0.010872871497278148
513,lock-up,medium,large,1997,14.0,17.0,5.74,0.023981530896857305,-0.01634220210916589
514,auto,medium,midsize,2006,17.0,26.0,3.8,0.02738396546197952,-0.025874930659366135
515,lock-up,medium,midsize,1991,15.0,20.0,3.4276,0.016901139842417777,-0.01327609647707852
516,auto,medium,midsize,1998,16.0,22.0,2.4,0.028249712886319046,-0.02094561646023422
517,auto,few,midsize,2002,15.0,17.0,2.5,0.027554307939586152,-0.019458409934779347
518,auto,few,small,1998,19.0,27.0,2.4,0.02702511978793454,-0.018010301294575592
519,auto,few,small,2000,23.0,30.0,2.0,0.0018060213556732908,-0.03979799967292262
520,manual,few,small,2004,21.0,29.0,2.4,0.03909356193738553,-0.019935057066253283
521,lock-up,medium,large,1997,14.0,17.0,4.2968,0.02393624410965841,-0.016585187261620657
522,manual,medium,midsize,1998,15.0,20.0,4.0,0.02766125155290051,-0.018808106901482526
523,manual,medium,small,1989,16.0,26.0,2.8372,0.03613624106173337,-0.021839533536116534
524,auto,few,small,1985,17.0,22.0,2.214,0.005513581079697001,-0.008326587796495684
525,auto,few,small,1999,24.0,32.0,1.6,-0.028271763564733918,-0.0566167971747774
526,manual,few,small,1985,23.0,29.0,1.7876,-0.055862812255281655,-0.07601407604561833
527,auto,few,small,2008,22.0,31.0,2.4,0.016188612788479516,-0.030564522764300613
528,manual,medium,midsize,2001,15.0,22.0,2.7,0.035606085187816286,-0.02504395452890528
529,auto,medium,midsize,1999,18.0,26.0,3.0,0.026429994778945684,-0.018048167887067878
530,auto,medium,small,1999,18.0,25.0,3.8,0.029113524894077963,-0.01964758489761501
531,auto,medium,large,1987,11.0,13.0,5.2152,0.023863389729297316,-0.016976083403002707
532,lock-up,few,small,1985,23.0,29.0,2.0008,-0.05613749016793125,-0.07748785836745839
533,auto,few,midsize,2008,22.0,28.0,2.4,0.023585027029485336,-0.027941913254345942
534,manual,medium,large,1987,18.0,22.0,6.2156,0.03540573314533169,-0.023109080293123793
535,manual,medium,small,2000,17.0,27.0,3.8,0.027803776638016333,-0.01882124104264689
536,manual,medium,large,1995,11.0,15.0,5.002,0.023940095529588187,-0.01656452165619004
537,auto,medium,large,2008,15.0,20.0,5.3,0.02670187678413773,-0.019923340347850645
538,auto,medium,midsize,2005,16.0,21.0,4.3,0.027264965527388094,-0.020430014789632182
539,manual,few,small,1987,23.0,31.0,2.0008,-0.05598649037863898,-0.07667767009498475
540,auto,medium,small,2002,18.0,26.0,2.5,0.027897868848196863,-0.02072762872604663
541,auto,medium,large,2008,16.0,22.0,3.5,0.026703559791912444,-0.023773063116521012
542,manual,few,large,1986,18.0,22.0,2.3616,0.013995909101210614,-0.012121505670819297
543,lock-up,medium,small,1988,15.0,20.0,3.4276,0.011561710108405277,-0.011099014120876046
544,manual,few,small,1991,23.0,29.0,1.8368,-0.06434993964889524,-0.08095824494269965
545,auto,few,small,1997,29.0,35.0,1.5908,-0.012757798115022187,-0.04764293422006919
546,lock-up,medium,large,1988,15.0,19.0,4.2968,0.015714566093511767,-0.013071451136912835
547,manual,few,small,1994,25.0,35.0,1.6072,-0.03765156836091536,-0.06317172795745117
548,manual,few,small,2004,23.0,30.0,2.0,0.03293840796181483,-0.02229236273243913
549,auto,medium,large,2007,15.0,20.0,5.3,0.02689082372176062,-0.019738579735383698
550,auto,medium,midsize,1990,15.0,19.0,2.9684,0.012089806001769933,-0.011840846908752685
551,lock-up,medium,midsize,1996,18.0,26.0,2.46,0.03050798490648242,-0.020756496132478274
552,manual,medium,large,1999,15.0,20.0,4.3,0.027997949315592595,-0.019320951393612798
553,auto,medium,midsize,2006,10.0,13.0,5.3,0.025503922881410256,-0.017456440236183597
554,auto,medium,midsize,2007,14.0,17.0,4.7,0.026078327034555045,-0.018100310744194013
555,auto,few,large,2007,15.0,22.0,2.9,0.027134862148507147,-0.022659354047274694
556,lock-up,few,small,1991,25.0,31.0,1.4924,-0.06803625412856774,-0.06663520073694795
557,lock-up,few,midsize,1991,17.0,20.0,2.1648,0.025958675716019196,-0.01816372438191624
558,manual,medium,large,2004,14.0,20.0,4.3,0.027589247416385004,-0.020422301018499185
559,auto,medium,midsize,2005,10.0,14.0,5.3,0.02551499269874327,-0.018494447018293638
560,manual,medium,large,1985,13.0,17.0,5.002,0.023766235891624396,-0.017497359430542102
561,manual,few,small,1998,21.0,26.0,2.0,0.026633506499583806,-0.021819432621622913
562,auto,few,small,2008,19.0,26.0,2.4,0.024403125295844996,-0.025707085803005077
563,manual,few,small,1988,28.0,33.0,1.4924,-0.07004560896173041,-0.03987860311530649
564,auto,medium,large,2004,13.0,17.0,4.7,0.02677648529183528,-0.01907601251647137
565,lock-up,medium,small,1990,14.0,17.0,2.7880000000000003,0.024015158413656083,-0.016161771321572073
566,lock-up,few,small,1989,18.0,24.0,1.9516,0.03430897716961885,-0.02204724388860438
567,auto,medium,midsize,2007,13.0,19.0,4.6,0.027560788073667818,-0.019837627426913165
568,auto,medium,midsize,1998,18.0,26.0,3.1,0.027770689892293164,-0.018463105813114278
569,auto,few,small,2008,18.0,24.0,2.0,0.026811295127988716,-0.023966320061705897
570,auto,few,small,1987,21.0,25.0,2.214,0.016072659110793294,-0.029862342680554675
571,manual,few,large,2003,19.0,23.0,2.4,0.029062124581205225,-0.023460993141029125
572,lock-up,medium,large,1987,13.0,17.0,5.002,0.023954345071785836,-0.0164880611897935
573,auto,many,large,2005,14.0,21.0,6.0,0.026006417279412435,-0.020151469172542492
574,auto,few,midsize,2002,19.0,23.0,2.0,0.029264653763924002,-0.02287455132865216
575,manual,medium,small,1993,15.0,23.0,5.74,0.03129706511896536,-0.021113238336283854
576,lock-up,medium,large,1995,13.0,17.0,5.74,0.02399707483746954,-0.016258804361755905
577,manual,few,small,1995,26.0,35.0,1.4924,-0.03397707154101956,-0.05968205021085475
578,auto,medium,midsize,2002,18.0,26.0,3.0,0.028149663875447702,-0.02134198356274642
579,manual,medium,small,1989,16.0,26.0,2.8372,0.03613379613144227,-0.021852651791822837
580,auto,medium,midsize,2007,18.0,29.0,3.5,0.03150935904848237,-0.02342883394335287
581,auto,medium,midsize,2007,15.0,20.0,4.2,0.027782035603746008,-0.02025816127545017
582,manual,medium,large,1995,11.0,16.0,5.2152,0.02373273104670308,-0.0176771345060437
583,auto,many,large,2008,13.0,19.0,6.0,0.027609906814254993,-0.019868699686809547
584,auto,medium,small,2006,17.0,24.0,2.7,0.0280454832807292,-0.023797197053810462
585,lock-up,medium,large,1995,14.0,16.0,3.9196,0.024508460136656605,-0.016601356368872396
586,manual,medium,large,1998,14.0,17.0,4.2,0.023850207211960437,-0.017046817479137978
587,auto,few,small,2005,22.0,29.0,2.0,0.026781029922169092,-0.025822006780736848
588,manual,few,midsize,2006,19.0,24.0,2.3,0.02627201803110424,-0.02605247849122158
589,lock-up,medium,large,1987,11.0,15.0,5.74,0.023809113997175932,-0.017267299190142364
590,lock-up,few,midsize,1990,18.0,24.0,2.3124,0.03404690621015178,-0.02184203475650099
591,manual,medium,large,1995,13.0,17.0,5.74,0.023938405990787455,-0.016573591626808354
592,auto,medium,small,2005,9.0,15.0,3.6,0.025609601960418917,-0.01906869852561189
593,lock-up,medium,large,1986,11.0,15.0,5.74,0.02402985764494029,-0.016082900490245307
594,manual,few,small,1989,23.0,27.0,1.6072,-0.10957511078263571,-0.11033969321816858
595,auto,medium,large,2007,15.0,23.0,4.6,0.025416044202851762,-0.02083688553609079
596,auto,medium,small,2001,14.0,20.0,3.6,0.02853509595057037,-0.019681429490763673
597,lock-up,few,small,1993,24.0,30.0,1.476,-0.06318246664563314,-0.07949269191706383
598,lock-up,few,midsize,1996,21.0,26.0,2.1648,0.026579024376429474,-0.022049783196476894
599,manual,medium,midsize,2004,15.0,23.0,3.0,0.02703149941335111,-0.022736971788830697
600,manual,few,large,1985,22.0,29.0,1.9516,-0.056136548746486714,-0.07748280717115243
601,manual,medium,small,1989,17.0,24.0,5.74,0.0367804674432716,-0.023088109042126624
602,manual,medium,small,2005,17.0,26.0,4.0,0.02791931462737777,-0.024424946042230597
603,manual,medium,large,1985,14.0,16.0,4.2968,0.02375344657607101,-0.01756598043427503
604,manual,medium,small,1988,16.0,20.0,2.8536,0.011317818927220228,-0.011089992365353019
605,auto,medium,large,1986,10.0,12.0,5.904,0.02392990844588253,-0.016619177394168162
606,lock-up,few,midsize,1994,19.0,25.0,2.4928,0.033933589998093476,-0.02172825748302788
607,manual,few,small,1985,17.0,24.0,2.296,0.045444868527030946,-0.027734165534499502
608,manual,few,midsize,2006,26.0,33.0,1.8,-0.009636216449773034,-0.04496034891472643
609,auto,few,small,1985,17.0,20.0,2.296,0.006433879151787147,-0.008907494493441304
610,auto,medium,large,1989,11.0,13.0,4.9528,0.02403024005529853,-0.016080849627162302
611,manual,few,large,1985,19.0,24.0,2.4764,0.026332610634549596,-0.017984317853297523
612,manual,few,small,1986,22.0,27.0,1.9516,0.010395258439801294,-0.03307517436860175
613,auto,medium,large,2004,14.0,17.0,4.0,0.02661552035646298,-0.019881588315069733
614,auto,medium,small,2002,16.0,23.0,3.0,0.03410387983749252,-0.02470051492299659
615,auto,few,small,1991,18.0,25.0,2.296,0.03308367092609421,-0.02205601583567793
