,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
306,57,Female,5,2000,East,10,5,No,6,-0.1430136366348009,-0.0013075623390077454
307,20,Male,3,270,West,8,3,No,5,5.468241957296699e-05,-4.041381722510996e-06
308,26,Female,5,2000,West,5,4,Yes,2,-0.1429757818793265,-0.0013095646516242537
309,25,Female,3,670,West,9,4,No,3,2.4020843987032203e-05,-5.7388347038491924e-05
310,57,Female,3,1600,East,8,5,No,9,6.131097401449336e-05,9.945453845680284e-07
311,64,Male,2,2200,West,9,4,No,2,-5.3409119124393004e-05,6.4722725917551155e-06
312,42,Female,2,1000,West,10,4,No,3,-0.0023892741547917595,0.26724599461590304
313,40,Male,5,5200,East,5,3,No,6,-6.369951476082464e-05,9.01095142211151e-07
314,48,Male,5,2500,West,8,4,No,9,-4.751119093481245e-06,-2.0700628473615304e-05
315,31,Male,3,2400,West,8,2,No,5,1.1633159918499059e-05,8.90911200922273e-05
316,56,Male,2,2200,West,8,3,No,3,-4.2576121185617436e-05,5.899265331770595e-06
317,31,Female,3,1100,West,8,3,Yes,3,-3.2082074067254183e-05,-8.693804830286511e-05
318,53,Female,3,500,East,5,1,No,9,-4.57250031664913e-05,-3.134990695999662e-05
319,39,Female,3,700,West,7,4,No,3,-3.4633307368763314e-05,-5.428585537473052e-05
320,56,Female,5,2500,West,8,4,No,6,3.0821668425033336e-05,-2.2582237241448774e-05
321,51,Female,2,1200,West,5,2,No,9,-1.3159458894042845e-06,-2.9584101120063622e-06
322,56,Male,5,4250,East,9,4,Yes,9,3.23861183344718e-05,-5.1901577592227576e-05
323,59,Male,2,620,East,6,1,No,5,6.684645178684206e-06,-5.647135048937363e-05
324,36,Female,5,1370,East,7,1,No,2,0.00019532519904431542,-2.8889582588452135e-05
325,39,Male,3,1750,West,6,4,Yes,9,1.803114386976805e-05,4.0570474620185363e-05
326,52,Male,5,5000,West,8,4,Yes,1,1.9873367567181666e-05,-3.519460331523339e-06
327,64,Male,3,1350,East,8,3,No,3,0.0003972910677082893,-9.966027595445174e-06
328,90,Female,3,1100,East,10,4,No,3,-2.2576835136820652e-05,-8.744082426706197e-05
329,35,Female,5,670,West,9,4,No,6,1.736999884540888e-05,-5.703655305786502e-05
330,61,Male,5,1200,West,9,4,No,6,4.387260724577356e-05,-5.348641252012053e-06
331,48,Male,5,1188,East,3,5,No,6,-5.8287953405131494e-05,5.5102333126901606e-08
332,68,Male,3,1850,West,8,4,No,1,3.6534050848910104e-05,-3.110245813987845e-06
333,42,Female,4,990,West,8,3,Yes,3,-0.0024317768859807853,0.26724824278097886
334,58,Male,5,3400,West,8,4,No,1,1.5984675726185203e-05,-0.00011236657270004501
335,36,Female,5,1800,West,9,4,Yes,2,-1.2059368853356091e-05,-6.287613742849735e-06
336,71,Male,5,1200,East,7,4,Yes,1,4.155516851811351e-05,-5.2260612199012006e-06
337,71,Female,2,600,West,6,3,No,3,-3.106057654859388e-05,-5.447483149840712e-05
338,22,Female,5,400,West,8,5,No,2,4.807824751675369e-06,-1.5135412722663276e-05
339,48,Male,3,1200,East,8,3,No,9,2.0419781107977384e-05,-4.108113033779436e-06
340,50,Female,5,2300,West,10,5,Yes,2,3.229492858175447e-05,2.0238185549331747e-05
341,71,Male,3,2300,West,7,3,No,2,7.677021339851994e-06,2.1540340286340444e-05
342,52,Male,3,4400,West,8,3,No,6,-5.654269175060095e-05,-8.248077693060603e-05
343,43,Female,3,2400,East,8,4,No,6,0.00011561065421314756,8.359127052412485e-05
344,50,Male,2,1100,East,10,4,No,2,-3.0540015887719e-05,-8.701961487952296e-05
345,85,Female,2,1063,East,10,3,No,6,1.1165991603562969e-05,5.187471094843904e-06
346,30,Male,3,2500,West,10,5,No,6,-3.996687319845254e-05,-1.883790471595555e-05
347,68,Male,3,650,East,8,2,Yes,3,-4.324942918872577e-05,-5.383010718874523e-05
348,54,Female,2,1600,West,5,3,No,6,-5.1900263414642225e-05,7.041141141313184e-06
349,55,Male,2,720,West,5,2,No,1,-5.389141268189075e-05,-5.326719749428055e-05
350,48,Male,3,4000,West,7,5,No,6,-5.386613332923142e-05,1.0684093272622601e-05
351,43,Male,2,2050,West,8,2,No,6,-0.0725679174310925,-0.0006545625730155075
352,43,Female,5,4000,West,8,5,No,6,3.93356710103646e-05,5.754219671857217e-06
353,48,Male,2,2650,West,8,4,Yes,9,-2.0586469028724915e-05,1.072551595007039e-05
354,36,Male,5,2000,East,7,4,No,9,-0.14301549735294478,-0.0013074639169595194
355,50,Female,3,800,East,8,4,No,2,-0.00015310171882481488,-0.00030732959136109406
356,69,Male,3,922,West,10,3,No,3,9.151195662483562e-05,0.0003526741602832284
357,21,Female,4,640,West,7,4,No,3,-5.068570148130183e-05,-5.343677337654035e-05
358,35,Female,5,1100,West,9,5,No,3,-5.998032260466114e-05,-8.546238117498188e-05
359,48,Male,2,1900,West,7,3,No,1,3.7544837190243816e-06,-5.016837751128846e-05
360,50,Male,5,3400,East,8,3,No,6,2.597074130963015e-05,-0.00011587313853019675
361,27,Female,5,1600,West,9,5,No,6,-4.816747249183778e-05,1.1116234690147719e-05
362,42,Female,5,1700,West,10,4,No,6,9.753020315220011e-05,8.479948584542292e-05
363,72,Male,5,6500,West,8,5,Yes,5,4.524411366512663e-05,-4.861437353741866e-06
364,20,Male,3,700,West,8,3,No,3,-2.07219532704769e-05,-5.502169359620189e-05
365,30,Male,3,2600,West,8,3,No,6,2.160585017194416e-05,8.493769451030616e-06
366,26,Female,5,120,West,7,5,No,2,5.540327492932224e-05,-4.079511088453381e-06
367,39,Male,5,2000,West,10,5,No,6,-0.14306774895296073,-0.0013047000886822896
368,51,Male,3,1500,West,10,4,No,6,-5.518364249189073e-05,-9.998891857779228e-06
369,48,Male,2,3100,West,8,4,No,9,4.0686322336057e-05,-8.089825824908468e-05
370,73,Male,2,1200,West,7,4,Yes,9,3.37642904887749e-05,-4.813965723556012e-06
371,76,Female,3,2500,West,9,4,No,6,4.5147275767527486e-05,-2.333998469502057e-05
372,61,Female,4,1500,West,8,4,No,2,-5.765653507988285e-05,-9.868089154818608e-06
373,75,Male,2,1500,East,8,3,No,3,-3.228519269170108e-05,-1.1210096553616859e-05
374,42,Female,3,1500,East,10,3,No,6,-4.807952465063925e-05,-1.0374661439580666e-05
375,38,Female,3,2250,West,9,4,No,6,-5.1976931053841234e-05,1.6392064085032946e-05
376,59,Female,4,1200,West,9,4,No,3,-5.959883480235409e-05,1.2444088635239695e-07
377,53,Male,3,3300,West,9,5,No,6,0.00011891055592772903,-0.00028831341974782515
378,31,Male,4,2950,West,8,5,No,5,-5.887483417287216e-06,2.2505027834645933e-05
379,40,Male,3,1400,East,4,3,No,9,-9.16162442760023e-05,-5.4823506827544194e-05
380,68,Male,3,1600,West,6,3,No,6,2.0846277651108193e-05,3.323891115992912e-07
381,73,Female,5,350,West,8,3,No,3,1.4027742560349374e-05,-1.890968216664002e-06
382,58,Male,5,4000,East,10,5,Yes,3,1.5740296248704352e-05,7.002287946679345e-06
383,53,Female,3,1700,West,9,3,No,2,1.9331944104556725e-05,8.893575268780365e-05
384,31,Female,5,830,East,1,1,No,2,-0.00012263887760038603,-0.0003089409116384112
385,26,Male,5,600,East,8,4,Yes,1,1.8473984314718462e-05,-5.7094943044521534e-05
386,61,Female,3,2300,West,5,4,No,3,-3.608712078473627e-06,2.21372948156752e-05
387,30,Male,5,2500,West,9,5,No,6,-1.922836281574794e-05,-1.9934860247167773e-05
388,66,Male,5,2100,East,5,2,No,1,-0.002538969981630172,3.2961069761930045e-06
389,49,Male,3,3900,West,8,4,No,5,-4.804881959003363e-05,1.0376388699335997e-05
390,36,Male,3,2125,East,8,4,No,9,2.4225551139019082e-05,6.0757994250603454e-06
391,42,Male,4,3600,West,10,4,No,3,-2.534872626220546e-05,-4.436214254588094e-06
392,64,Female,5,3000,West,8,4,No,3,4.345805158691846e-05,3.241418374217572e-05
393,59,Male,4,3100,West,9,4,No,2,2.115918590898372e-05,-7.592079463896415e-05
394,56,Female,5,3000,West,8,5,No,3,-4.90175696028711e-05,3.7305646163977884e-05
395,50,Female,3,1500,West,9,4,No,6,2.742638104284105e-05,-1.4368517285819042e-05
396,29,Female,5,1400,West,9,5,Yes,2,-7.078724086279596e-05,-5.592524895957265e-05
397,49,Female,3,1000,West,8,5,No,6,-0.002475505107316117,0.2672505557669687
398,69,Male,3,1200,East,8,4,No,9,-5.8698917945739636e-05,7.684013027948944e-08
399,53,Female,4,2000,West,7,4,No,9,-0.14296487277709896,-0.0013101416845174504
400,88,Female,2,1100,East,10,3,Yes,3,-5.490014180160353e-05,-8.573109539048578e-05
401,50,Female,3,813,East,8,4,No,6,-0.00013585862507637173,-0.00030824165817829735
402,42,Female,3,1063,West,8,3,No,2,1.1339171542774097e-05,9.56834561142637e-06
403,33,Male,5,1300,East,8,4,No,2,0.000796576921641159,2.0591568307651284e-05
404,59,Male,5,4100,East,9,3,No,6,3.151894769325775e-05,-1.6730005685913113e-05
405,35,Female,3,250,West,8,4,No,2,-2.8981460513435947e-05,3.839870402269745e-07
406,79,Male,5,2375,West,9,3,No,3,8.839161739534682e-05,8.503101101688115e-05
407,62,Male,2,2700,West,8,4,No,3,5.585986777426833e-05,6.681916360946798e-06
408,68,Female,2,607,West,7,4,No,6,-1.391682021262882e-05,-5.5381643897498e-05
409,51,Female,4,2000,West,9,4,Yes,2,-0.14302916079841121,-0.0013067411943600404
410,74,Male,3,1000,East,8,4,No,3,-3.037288447510088e-05,2.538672194157474e-05
411,50,Female,3,1313,West,5,3,No,3,0.0007295049561186074,2.4139316071796608e-05
412,69,Female,2,1800,West,9,4,Yes,3,3.685795644988712e-05,-8.875076867042452e-06
413,58,Female,3,1800,West,7,4,No,3,-6.051714818145013e-05,-3.724458145101809e-06
414,19,Male,2,592,West,5,3,No,11,3.42083769167157e-05,-5.792720769068685e-05
415,87,Female,2,1100,West,8,3,No,3,2.3371563890409742e-05,-8.987124716436715e-05
416,58,Male,2,4000,West,8,4,No,3,6.630093949789617e-05,4.327902164605271e-06
417,23,Female,5,550,East,7,4,Yes,2,-5.9267591255772634e-05,-4.243867748572604e-05
418,79,Female,2,920,East,6,4,No,3,6.730326443435235e-05,0.00035395466974805483
419,44,Male,3,4500,West,8,4,No,4,-9.071471237681421e-05,-8.067326104100465e-05
420,75,Female,5,300,West,10,5,No,6,-5.754586001123929e-05,1.8948899680876326e-06
421,65,Male,2,1188,West,8,4,Yes,3,-1.5369154842766747e-05,-2.2150710208244816e-06
422,43,Male,5,3500,East,8,4,No,9,-5.4728106507520246e-05,-2.8822032344077013e-06
423,35,Female,3,665,East,8,2,No,9,8.15277831419086e-06,-5.6549011726430946e-05
424,84,Female,2,2000,East,9,3,No,1,-0.1429878749853009,-0.0013089250157803274
425,70,Male,3,2625,West,10,3,No,5,-7.974902317535338e-06,1.0058431978728156e-05
426,68,Male,3,950,East,7,2,Yes,1,-1.506461183196125e-05,2.4576996742591357e-05
427,73,Male,4,3000,West,10,5,Yes,5,4.978877080906008e-05,3.20793227837832e-05
428,59,Female,2,3000,West,5,3,No,9,6.279463980097493e-05,3.139138234412727e-05
429,61,Male,3,980,East,6,4,No,3,2.5954297583434798e-05,2.240731730517379e-05
430,56,Female,3,1700,East,5,4,No,1,-1.3693509676733056e-05,9.068262136596382e-05
431,60,Male,3,2000,East,8,3,No,9,-0.14297361759917138,-0.001309679130488215
432,53,Male,3,350,West,4,2,No,3,-9.383454359702597e-06,-6.52641958488384e-07
433,67,Male,3,1500,West,8,4,Yes,6,3.447164506590424e-05,-1.4741173816393958e-05
434,73,Male,3,3090,West,9,5,No,6,2.4096960051781926e-05,-6.127135793076477e-05
435,20,Female,2,435,West,5,1,Yes,2,-5.011734307702842e-06,1.327821555094674e-05
436,59,Male,3,2000,East,8,3,No,6,-0.1430051457524409,-0.0013080114609540366
437,86,Male,5,1438,West,8,4,Yes,1,-7.26261599092845e-05,-5.582798026200139e-05
438,57,Male,2,2250,West,9,4,No,2,2.3538322081493028e-05,1.1529130349902483e-05
439,54,Male,3,2000,East,8,4,No,2,-0.14306545536420082,-0.0013048214072570313
440,76,Female,2,688,West,9,3,No,6,-3.535733982203224e-05,-5.424755449262922e-05
441,51,Female,3,5000,East,9,5,No,5,5.3856734238937574e-05,-5.31699744368841e-06
442,53,Male,4,1875,West,9,3,No,3,-4.754056423114358e-05,4.3744249541600855e-06
443,65,Male,2,1800,West,9,4,No,2,-4.304340117762149e-05,-4.6487252763974286e-06
444,85,Male,2,1000,West,10,1,No,6,6.767869284053998e-05,2.020032146401313e-05
445,55,Male,5,3500,West,8,4,No,6,-4.8993825910605325e-05,-3.1855158012309286e-06
446,65,Male,5,650,East,7,3,No,2,-2.554382855146902e-05,-5.4766638510134885e-05
447,30,Male,4,1600,West,8,3,Yes,1,5.018297420500291e-06,8.302993842844733e-06
448,65,Male,3,1350,East,8,4,No,9,0.0004761673246403428,-1.2509061917003607e-05
449,76,Male,2,1200,West,6,3,No,9,-4.0413199725523e-05,-8.903759025693941e-07
450,59,Male,5,3000,East,7,3,No,2,-3.092748138094458e-05,3.634877790402449e-05
451,82,Female,2,1063,West,10,4,No,3,-3.661868104767875e-05,7.715022979627002e-06
452,40,Female,3,700,East,6,3,No,9,3.0223201411396254e-05,-5.771641496699412e-05
453,70,Female,3,1313,West,10,5,Yes,6,0.0007529148031771286,2.290106249717981e-05
454,69,Male,3,1000,East,9,3,No,9,1.3406662883225838e-05,2.307101961921462e-05
455,57,Male,3,3800,East,8,4,No,3,-1.5947193630943424e-05,4.693691344677695e-06
456,23,Male,3,1500,West,9,4,No,3,9.198303250805103e-06,-1.3404350122052706e-05
457,18,Male,5,550,West,7,2,Yes,2,-4.2208757037267245e-05,-4.330915554905111e-05
458,42,Female,4,100,West,9,2,No,1,6.243279417313379e-05,-4.451334805311003e-06
459,22,Male,5,650,West,8,5,No,6,5.795811011902876e-07,-5.6148430666424186e-05
460,77,Male,2,1600,West,8,4,No,5,3.638974636277839e-05,-3.0945189051743923e-06
461,48,Female,5,2850,West,9,5,No,6,-1.4343799709311276e-05,1.0395312342885684e-05
462,66,Female,3,1400,West,8,4,No,5,-9.266704571872422e-05,-5.476792508333703e-05
463,78,Male,4,1300,West,8,4,No,5,0.0008112532251286471,1.9815274041840706e-05
464,48,Female,5,2400,West,8,3,No,3,2.4867331819167227e-05,8.839110367118291e-05
465,68,Female,2,1100,East,0,3,No,3,-4.273375212355494e-05,-8.637463189197987e-05
466,36,Female,5,600,West,7,4,Yes,6,3.606894242740564e-05,-5.802562158802038e-05
467,78,Male,3,1200,East,7,2,No,1,4.603554926852416e-05,-5.463049235987493e-06
468,50,Male,2,2200,West,7,3,Yes,2,5.710100764185106e-05,6.268819325097277e-07
469,64,Male,3,1800,East,8,4,No,1,-6.556177293363247e-05,-3.4576246602524597e-06
470,65,Male,3,804,East,8,4,No,3,-0.00013170477885367238,-0.0003084613742768763
471,53,Female,3,1200,East,9,3,No,6,-5.884134188402761e-05,8.437358831743436e-08
472,57,Male,3,2000,East,8,3,Yes,6,-0.14303925197683529,-0.0013062074253375848
473,67,Female,2,900,West,5,3,No,6,6.89202230454676e-05,0.00035386914134127
474,21,Female,3,735,West,9,5,Yes,9,-9.21633444568807e-05,-0.00018183740706029933
475,78,Female,3,1000,East,5,3,No,3,1.7040464207308727e-05,2.2878811095283436e-05
476,77,Male,3,1100,East,8,3,Yes,3,-8.150843292812487e-05,-8.432366006240476e-05
477,50,Female,3,1100,West,8,4,No,3,-8.756590692017216e-05,-8.400325230199789e-05
478,73,Female,3,1300,West,8,3,No,6,0.0007918449530369179,2.0841866890212988e-05
479,46,Female,3,1188,West,7,3,No,2,-6.161134425635307e-05,2.3089181386272345e-07
480,19,Female,4,350,West,10,5,No,6,1.2531094658624125e-05,-4.168075070941357e-06
481,45,Female,3,900,West,10,5,Yes,6,0.00014112395005487846,0.00035004995296546854
482,53,Male,3,2000,East,7,4,No,1,-0.14305945460758596,-0.0013051388149844696
483,80,Male,5,2000,East,6,3,No,1,-0.1429633104729091,-0.0013102243426378682
484,35,Female,5,1900,East,8,3,No,6,-9.020602643384622e-06,-4.9492644231515295e-05
485,73,Female,3,1500,East,9,4,No,3,2.1941399689073226e-05,-1.4078391305372468e-05
486,66,Male,3,823,East,8,4,No,3,-0.00016712491608521576,-0.0003065878397398303
487,47,Female,3,813,West,9,3,No,2,-0.00016775294503922067,-0.0003065546203888103
488,72,Female,3,1080,East,8,3,No,3,-4.839861404094035e-05,8.338118005529023e-06
489,28,Male,5,3000,East,8,5,No,6,5.427768046587397e-06,3.4425780959329604e-05
490,42,Male,4,5000,West,9,3,Yes,5,-3.774148757206301e-05,-4.719447239190372e-07
491,50,Female,5,5000,West,9,4,No,6,5.8783475808633565e-05,-5.57759554442594e-06
492,69,Male,2,2200,West,9,4,Yes,5,-4.813078006047712e-05,6.193076876548323e-06
493,64,Female,3,750,West,10,4,No,3,-0.00011939030227962541,-0.00031328856545934786
494,28,Male,5,3000,West,8,4,No,5,7.038999769673483e-05,3.098962880267871e-05
495,49,Female,3,1200,West,10,4,No,2,-1.158065264253787e-06,-2.9667611476779392e-06
496,65,Male,4,8750,East,8,4,No,6,-5.021889259659764e-05,1.8804159826468838e-07
497,45,Male,3,2875,East,8,4,No,6,-4.398497798980457e-05,1.1963171069793905e-05
498,53,Male,3,2125,West,8,3,No,5,1.8420198202680505e-05,6.382871335527248e-06
499,77,Female,2,294,West,8,2,No,6,-4.9008078172050114e-05,1.4432872808001326e-06
500,24,Female,4,600,West,8,4,Yes,1,-3.503914197219068e-05,-5.4264386807518356e-05
501,64,Male,5,1900,East,10,5,No,6,-3.7307089011930084e-05,-4.799644140998302e-05
502,66,Female,2,1400,West,9,4,No,6,-6.353050567520013e-05,-5.630909116481706e-05
503,60,Male,2,2500,West,10,3,No,3,1.8305131881054104e-05,-2.192017984542658e-05
504,66,Male,2,720,East,9,3,No,1,-5.738951408266503e-05,-5.3082166022760946e-05
505,32,Male,3,1438,East,8,4,No,9,-0.00012062444147707945,-5.3289129567798965e-05
506,54,Male,3,1500,East,6,3,Yes,2,1.3006820572211182e-05,-1.360580017942604e-05
507,62,Female,2,950,West,5,1,No,2,3.046338768741396e-05,2.2168810715043206e-05
508,20,Male,3,1400,West,8,4,No,6,-8.571436775600943e-05,-5.513568432648566e-05
509,46,Female,5,3300,West,9,5,Yes,6,1.8256750364771528e-05,-0.00028298937540820364
510,53,Female,4,1200,East,7,3,No,3,-1.151750886354218e-05,-2.418802361220546e-06
511,75,Female,2,900,West,8,4,No,6,0.00013245615441391176,0.0003505084326850885
512,76,Male,2,1350,West,8,2,No,3,0.0003607681154507627,-7.48950199080945e-06
513,64,Male,2,1185,West,9,3,No,5,3.287668542618179e-05,-4.767016188053629e-06
