,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
17756,auto,medium,midsize,2003,14.0,17.0,3.7,-16.757884299460986,1.896553268167229
11917,manual,medium,small,1997,17.0,24.0,2.7716,0.23232986955382387,-2.3799756697473864
13652,manual,medium,midsize,1999,18.0,25.0,2.5,0.15106453561006347,-3.83765860259575
20399,auto,medium,midsize,2006,17.0,24.0,3.9,-7.286243094114314,-10.640972981862664
13135,auto,medium,large,1998,13.0,17.0,5.7,-11.655179036750555,5.929398226113889
17499,auto,medium,large,2003,14.0,19.0,4.3,-10.43172121136088,-3.4955890187288525
21212,manual,medium,small,2007,13.0,19.0,4.2,-15.01957475869612,-5.893378542389753
7951,auto,few,small,1992,24.0,30.0,1.5908,14.321694421804429,-2.731357724774245
13904,auto,medium,large,1999,14.0,16.0,3.9,-11.378551862863523,5.393605962550139
11966,manual,few,small,1997,24.0,31.0,1.6072,13.06218882094602,-8.684790927239186
13349,auto,few,small,1999,18.0,25.0,2.0,0.2668795973942748,-4.103798958797495
10353,lock-up,few,small,1994,21.0,29.0,1.9024,9.746344679569717,-2.18522874982657
18318,auto,many,large,2004,14.0,21.0,6.0,-10.735956778292255,-6.426034672296267
21267,auto,medium,small,2007,10.0,15.0,6.7,-23.234777193207602,-2.0430338378499413
2322,lock-up,few,midsize,1986,21.0,22.0,2.0008,9.578255185946022,11.767152445887241
10927,lock-up,medium,large,1995,15.0,20.0,4.2968,-4.4198294139484595,4.4691156899445055
18097,auto,few,small,2004,21.0,27.0,1.8,0.9917695764899643,-12.760357086140262
3557,manual,medium,large,1987,10.0,13.0,5.2152,-8.301896372208825,20.478228823139986
541,lock-up,medium,midsize,1985,7.0,10.0,4.9364,-10.338515203511177,25.013956075297973
9875,lock-up,medium,midsize,1994,14.0,20.0,4.4936,-3.754122179268007,5.062317437945149
11457,lock-up,few,midsize,1996,18.0,26.0,2.4272,3.067584408963252,-1.7146327169360418
13053,manual,medium,large,1998,15.0,20.0,4.0,-6.458652611617927,1.4446546925324348
19703,auto,few,large,2005,15.0,21.0,2.8,-10.459237822061931,-8.408764650704724
17204,auto,medium,large,2003,15.0,25.0,3.8,-6.983511675498157,-8.093233680640976
14900,auto,medium,midsize,2000,15.0,19.0,3.2,-7.58710449350988,0.31701491055416325
784,manual,few,large,1985,26.0,31.0,2.2468,22.58506201343688,0.8384259810527412
3086,auto,few,small,1987,18.0,22.0,2.3124,6.362757671067972,10.39990797295329
14541,auto,medium,large,2000,17.0,27.0,3.8,-0.17814432621066298,-7.11685520470436
20780,manual,medium,large,2006,15.0,19.0,4.0,-13.091211392781698,-7.4869018274325505
9496,lock-up,few,small,1993,21.0,27.0,2.0008,8.781318020929762,-0.05609446124988826
8583,manual,few,small,1992,19.0,24.0,2.2632,4.424666408651054,3.7029690357079064
1787,manual,few,large,1985,19.0,26.0,2.4764,11.484309191039527,8.209533905774027
23011,manual,medium,large,2008,15.0,19.0,4.0,-15.031339719157593,-7.5051491874274765
19748,auto,medium,large,2005,15.0,20.0,4.3,-11.197833128403296,-6.910174515704893
9455,manual,few,small,1993,23.0,32.0,1.4924,14.733344490511357,-3.0484836436464193
7017,lock-up,few,small,1991,21.0,25.0,2.214,7.878261008695461,2.7849038011387974
12370,manual,few,small,1997,26.0,31.0,1.5908,13.403642960757951,-8.369181459050106
23396,auto,few,midsize,2008,19.0,24.0,2.4,-6.532496907161403,-15.306631421279496
2025,lock-up,medium,large,1986,17.0,27.0,3.7884,10.770423487687628,8.514889502336116
15625,auto,medium,large,2001,16.0,21.0,2.5,-7.208335421868711,-3.334905444847401
19303,auto,few,small,2005,26.0,35.0,1.8,10.324931587274827,-20.108120646650605
2176,auto,medium,midsize,1986,18.0,26.0,2.9848,10.107111160019732,7.746522719150402
17713,auto,medium,midsize,2003,13.0,17.0,5.3,-15.321857081016187,3.039921103066108
9415,lock-up,few,small,1993,19.0,25.0,2.0008,5.9071054306928605,2.514643800916449
20043,manual,few,midsize,2005,21.0,27.0,2.5,0.2762199010798896,-13.931916082018532
18621,auto,medium,large,2004,14.0,17.0,4.6,-17.87082971154842,0.1676405503810195
8081,manual,medium,midsize,1992,16.0,21.0,2.2304,0.6526242267860498,7.679530715500458
859,manual,medium,large,1985,15.0,17.0,4.2312,-4.583731685759745,17.416973939785315
20015,auto,medium,midsize,2005,13.0,16.0,5.0,-18.267196572660215,-0.2574206419273806
9336,lock-up,medium,large,1993,15.0,20.0,6.2156,-3.5842710609626742,6.749121867745271
2971,lock-up,few,small,1987,21.0,27.0,1.9516,13.386025722044188,5.916065243945294
19190,auto,medium,small,2005,14.0,19.0,2.7,-11.894783568024115,-6.385648092386086
13879,auto,medium,large,1999,14.0,17.0,4.8,-11.223008782947229,5.310114724017393
16925,manual,medium,small,2003,17.0,26.0,3.2,-2.3060627600000974,-9.022752314108397
14894,auto,medium,midsize,2000,13.0,17.0,4.8,-12.437319812041672,4.88627796234208
15504,auto,medium,large,2001,14.0,17.0,5.3,-13.809624009426784,4.227363980825006
1467,lock-up,few,small,1985,25.0,29.0,1.476,21.556048066824847,0.8973994274167465
7150,auto,medium,midsize,1991,11.0,15.0,3.4276,-7.742901883000685,16.51670120928934
13407,manual,few,small,1999,19.0,29.0,2.0,3.7838120989180437,-6.591970980187836
12935,manual,medium,midsize,1998,17.0,25.0,2.8,-0.03639835979770067,-3.369658414650255
14238,auto,few,small,2000,18.0,24.0,2.0,-1.0418095667268186,-4.776980117807735
20534,auto,medium,large,2006,15.0,23.0,3.5,-9.218371435270202,-9.598367612330685
20851,auto,medium,midsize,2006,17.0,22.0,3.4,-9.065850702790874,-10.56486971494404
19787,auto,medium,large,2005,16.0,22.0,3.3,-9.10989490350652,-9.105941388881865
6812,lock-up,medium,small,1990,14.0,17.0,2.7880000000000003,-2.806914532556316,12.587495651314116
16591,manual,few,midsize,2002,17.0,21.0,2.2,-7.866354576335766,-5.155275397918043
17889,manual,medium,small,2004,16.0,24.0,3.6,-6.61254740317947,-7.9449788129789605
1464,manual,few,small,1985,21.0,27.0,1.804,14.96633878106951,8.42204546803938
6841,manual,medium,large,1990,11.0,17.0,3.9196,-9.844371518914262,17.453261487993533
21270,auto,medium,small,2007,18.0,27.0,3.0,-3.92657737987632,-13.841968822792094
11646,manual,medium,large,1996,13.0,17.0,4.92,-10.118187787111102,6.966510062531812
14017,auto,medium,midsize,1999,17.0,20.0,2.5,-5.369632062558959,-0.7964962301293126
12807,auto,medium,midsize,1998,15.0,24.0,3.7,-2.668714787937235,-2.025186112560122
19097,auto,medium,small,2005,16.0,24.0,4.4,-7.3440756969339125,-9.021847837350844
131,manual,few,small,1985,22.0,31.0,2.296,19.62227836681564,2.453306339952872
17283,manual,few,midsize,2003,23.0,31.0,2.0,6.105034335954361,-15.323173997898897
2344,manual,few,midsize,1986,26.0,33.0,1.4596,23.753350210919738,1.0264695814199165
11315,lock-up,medium,small,1996,18.0,25.0,2.4928,2.1090691692828045,-1.026895956057648
