,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
12467,lock-up,medium,large,1997,14.0,17.0,4.2968,0.060516397263277136,0.4277793279792678
15302,auto,medium,midsize,2001,17.0,25.0,3.0,0.22426757313047296,-0.2058530412084363
11792,manual,few,small,1996,21.0,29.0,2.0008,-0.14571294091947057,-0.39421827873868026
22897,auto,medium,large,2008,19.0,28.0,3.5,0.29134159439116264,-0.31864895220688744
19652,auto,medium,large,2005,15.0,19.0,5.3,0.5748549438343218,0.26677958124868956
14833,manual,medium,midsize,2000,15.0,19.0,3.2,0.28053581200921507,0.26715929370005936
7040,lock-up,few,small,1991,21.0,29.0,1.9024,-0.3634683036390713,-0.39967452834434597
10944,lock-up,medium,large,1995,15.0,17.0,6.478,-0.04005207053221642,0.45617314312853585
14324,manual,few,small,2000,21.0,30.0,2.0,0.0448965476324203,-0.4232325908748594
20430,auto,few,midsize,2006,19.0,27.0,2.4,0.3526305701414948,-0.40568485938434246
18802,auto,medium,midsize,2004,14.0,17.0,4.3,0.5261996952917812,0.3200321770654964
3769,manual,few,small,1987,24.0,32.0,1.722,-0.33576997768865485,-0.37056023834365426
3966,lock-up,medium,large,1987,11.0,15.0,5.74,-0.19774038007023945,0.4888762157077334
3143,lock-up,medium,midsize,1987,18.0,26.0,2.8372,-0.42858631377240763,-0.07165963299035324
835,auto,few,large,1985,21.0,23.0,2.3616,-0.34387610751098013,-0.017022402972120855
17689,auto,medium,midsize,2003,11.0,16.0,5.9,0.36804675566575795,0.2885256964367607
6865,lock-up,medium,large,1990,15.0,21.0,6.2156,-0.2723280904583311,0.34656909397007446
19239,auto,few,small,2005,21.0,29.0,1.8,0.22702772874059643,-0.416369250596597
16982,manual,few,small,2003,23.0,33.0,2.0,0.0927766938641012,-0.3907477253433077
17193,manual,few,midsize,2003,19.0,29.0,1.8,0.23534615618106036,-0.4369082403473549
769,manual,few,large,1985,25.0,30.0,2.296,-0.32423030814147386,-0.31402139820678066
6792,manual,medium,small,1990,13.0,20.0,5.74,-0.28338615299272385,0.5294427334438528
13370,auto,medium,small,1999,17.0,25.0,2.5,0.0970752508904156,-0.16308976631162622
7129,lock-up,medium,midsize,1991,15.0,24.0,3.3456,-0.29539215271906893,0.12665927255040713
215,manual,few,small,1985,26.0,36.0,1.5908,-0.26324160150621234,-0.3114820475672483
9165,lock-up,few,large,1993,18.0,24.0,2.3944,-0.2551184883370971,-0.016692046460031543
6327,manual,medium,large,1990,15.0,21.0,4.2968,-0.35672096043532137,0.3977231326836168
13539,manual,few,small,1999,25.0,31.0,1.6,-0.026651966002363966,-0.38751832100940625
22166,auto,medium,midsize,2007,14.0,19.0,5.3,0.507492622915543,0.2235775005111127
4657,manual,few,large,1988,15.0,20.0,2.3944,-0.37095508558256235,0.40175073125943805
21587,auto,medium,midsize,2007,17.0,26.0,3.8,0.40992772427546786,-0.31638128511188257
18658,auto,medium,large,2004,16.0,23.0,3.0,0.4923077801609299,-0.11562259452153832
2212,lock-up,few,small,1986,15.0,22.0,1.3119999999999998,-0.34352717926123555,0.21947754902896907
16514,auto,medium,large,2002,16.0,22.0,3.3,0.36066045282925735,0.043924960841940426
22812,auto,few,midsize,2008,24.0,32.0,2.4,0.15034685801810524,-0.31606469274737253
11374,lock-up,medium,small,1996,16.0,23.0,2.9684,-0.047074079289589045,0.029464260924262468
303,manual,medium,small,1985,17.0,22.0,2.2304,-0.3910178850353948,0.16998737042627332
6945,manual,few,small,1991,26.0,37.0,1.8532,-0.2220694519934264,-0.3487650264978487
11937,lock-up,few,small,1997,18.0,27.0,2.0008,-0.028121424066215275,-0.24758351692923564
286,manual,few,small,1985,26.0,33.0,1.5908,-0.2878152336765449,-0.31864743892531217
457,lock-up,medium,midsize,1985,18.0,25.0,2.8372,-0.4042060089291215,0.011866731313360624
2134,lock-up,medium,midsize,1986,16.0,22.0,2.8372,-0.3959856702739219,0.22748368323685694
8756,lock-up,medium,large,1992,13.0,17.0,4.92,-0.18406084949769827,0.6202573105901596
3093,lock-up,medium,large,1987,15.0,23.0,4.0836,-0.39119592926707897,0.25307951373412174
11617,manual,few,large,1996,18.0,23.0,2.46,-0.06755813507011525,-0.06005667290352553
17986,manual,few,small,2004,28.0,35.0,1.5,0.04260402060533326,-0.3187361367221714
12324,lock-up,medium,large,1997,15.0,17.0,3.3784,0.06412728427478867,0.38604655922378334
15518,manual,few,large,2001,19.0,23.0,2.4,0.19252421929139518,-0.14645046660053584
6423,lock-up,medium,large,1990,15.0,20.0,3.9196,-0.34779938015489864,0.45208885736741933
10351,manual,few,small,1994,18.0,24.0,1.9844,-0.19322931604956858,-0.046306417737338006
1649,lock-up,medium,small,1985,15.0,20.0,2.9684,-0.3376221104296399,0.3519141664888459
8892,auto,medium,small,1993,16.0,22.0,4.1984,-0.2152984231781481,0.19221130757145646
23386,auto,medium,midsize,2008,14.0,20.0,4.2,0.4612667524946443,0.13022927425904188
6035,lock-up,medium,small,1990,18.0,26.0,2.9848,-0.37452527690212184,-0.09557997604050655
21703,auto,medium,midsize,2007,15.0,26.0,2.8,0.35730117152091406,-0.23258601563735815
13673,auto,medium,midsize,1999,16.0,26.0,3.8,0.08467799592071336,-0.16513992507619518
8323,lock-up,medium,large,1992,14.0,17.0,5.002,-0.18832008606372613,0.6145939335146515
11037,manual,medium,large,1995,16.0,22.0,3.0012,-0.10729751320303309,0.12534240828190163
18303,auto,medium,midsize,2004,18.0,26.0,3.0,0.38746374752554297,-0.4022288399684161
19035,manual,medium,small,2005,16.0,24.0,3.6,0.46453783463359943,-0.22098177587349097
10345,lock-up,medium,small,1994,9.0,14.0,6.7568,-0.06346043439179452,0.4521610416624888
6076,manual,few,small,1990,19.0,26.0,2.3944,-0.40813803230565565,-0.1564397791129847
11640,lock-up,medium,large,1996,13.0,17.0,4.92,0.011642137422760412,0.4750077517732727
9685,lock-up,few,small,1994,19.0,29.0,2.2632,-0.19620013361167693,-0.30875101877833755
17681,auto,medium,midsize,2003,16.0,19.0,2.5,0.41763905409941404,0.1796558080074061
16542,auto,medium,midsize,2002,13.0,17.0,5.3,0.3907159381842788,0.3166100841169105
7907,lock-up,few,small,1992,21.0,25.0,2.4928,-0.2715034583397429,-0.18084496278740758
2995,auto,medium,small,1987,16.0,20.0,2.9684,-0.37532648844888283,0.3700940400139491
13929,auto,medium,large,1999,13.0,17.0,4.2,0.18870749661761457,0.38665413744008814
19713,auto,medium,large,2005,15.0,17.0,4.8,0.5268142646831815,0.2845606117214545
2019,lock-up,medium,large,1986,11.0,17.0,5.7564,-0.22467598226344718,0.4703301791898516
2751,lock-up,medium,small,1986,15.0,23.0,2.9684,-0.3795626424219796,0.218698303617789
6300,manual,few,midsize,1990,16.0,24.0,2.3124,-0.36523998271863284,0.12066998821215694
4350,auto,few,small,1988,19.0,22.0,1.7876,-0.4014500428866975,0.10363048970147616
6311,lock-up,few,small,1990,21.0,29.0,2.1648,-0.39301492168651353,-0.3848866220077817
1832,manual,few,large,1985,19.0,22.0,2.4764,-0.3665403658109185,0.10316815057656469
5797,lock-up,few,small,1989,19.0,26.0,2.0008,-0.45348121649938933,-0.16099173982258336
3853,lock-up,few,small,1987,21.0,29.0,2.4764,-0.43172428263537715,-0.33902601727327136
17524,auto,medium,large,2003,15.0,19.0,2.8,0.48052364480802484,0.24043229855906126
6731,manual,medium,small,1990,15.0,23.0,5.002,-0.2959314103927175,0.22166672928373635
5192,lock-up,medium,midsize,1989,15.0,23.0,4.51,-0.3603462401531499,0.2632728396958106
10775,manual,few,midsize,1995,18.0,22.0,2.3452,-0.11996872927647576,0.028062316390204702
14456,manual,medium,midsize,2000,15.0,23.0,3.0,0.2032408735119658,0.01151441965216237
8021,lock-up,few,small,1992,19.0,26.0,2.214,-0.3003590813118073,-0.17782798513416972
16632,manual,few,midsize,2002,22.0,29.0,2.0,0.13178429843414308,-0.4166790308272906
12998,manual,medium,large,1998,17.0,21.0,3.4,0.10677768552125409,0.09330721289601236
20941,auto,few,midsize,2006,18.0,24.0,2.4,0.44109761276750475,-0.30886419767572576
11597,manual,few,midsize,1996,24.0,35.0,1.9024,-0.1378986650760662,-0.4095740172124276
11224,lock-up,medium,small,1995,16.0,21.0,2.9684,-0.08694063571736974,0.18964054504447986
20974,auto,medium,midsize,2006,11.0,16.0,6.0,0.40158618173594907,0.24752920005949564
20856,auto,medium,midsize,2006,15.0,20.0,4.2,0.5829400932221462,0.18065607861531574
13625,auto,medium,midsize,1999,18.0,26.0,3.0,0.06871587037361401,-0.24418793944315778
17987,auto,few,small,2004,21.0,26.0,1.8,0.2944510689959081,-0.4242080249672669
19615,auto,medium,large,2005,13.0,17.0,6.0,0.47380275957815926,0.27854254129258005
9234,lock-up,medium,large,1993,11.0,15.0,5.7564,-0.12634141533205648,0.5497056774524511
18634,auto,medium,large,2004,15.0,19.0,4.3,0.5980939564545357,0.2884180055025982
8331,lock-up,medium,large,1992,13.0,17.0,5.2152,-0.1817605421845791,0.6143255655418366
15460,manual,few,large,2001,19.0,26.0,2.2,0.16792550019732186,-0.3240743372175133
14194,manual,medium,small,2000,18.0,26.0,3.8,0.1288380654407774,-0.25165436245164835
18784,auto,medium,midsize,2004,15.0,20.0,2.7,0.5314040586383313,0.18585862243912893
5214,manual,few,midsize,1989,18.0,26.0,2.4928,-0.43367609140734786,-0.1008892862733814
16020,manual,few,small,2002,19.0,29.0,2.0,0.1928409651101251,-0.42503858188834936
9527,lock-up,few,small,1993,21.0,30.0,1.9024,-0.2277481538222698,-0.3773198772619434
6536,lock-up,medium,large,1990,11.0,16.0,4.9528,-0.18875805020394665,0.5640193152404285
2467,manual,few,large,1986,19.0,23.0,2.4764,-0.4207269657412859,0.08044095888935777
5363,manual,medium,small,1989,13.0,20.0,3.2964,-0.3348138277201879,0.5121765344614545
10803,manual,medium,midsize,1995,18.0,26.0,2.4436,-0.13645679015351925,-0.19452566348698208
2583,manual,few,small,1986,31.0,37.0,1.476,-0.20963646187725044,-0.2819802296091294
13838,auto,medium,large,1999,15.0,20.0,3.0,0.20297071734335706,0.22050822381652727
16750,auto,few,midsize,2002,17.0,22.0,2.4,0.3232116791105371,-0.004430758199762437
5820,manual,medium,small,1989,16.0,23.0,2.6732,-0.44688315975617654,0.23790416217866375
22336,auto,medium,small,2008,19.0,28.0,3.0,0.2975754031893415,-0.3265272878480155
10186,manual,medium,large,1994,13.0,17.0,4.2968,-0.08795398653389806,0.5394160053587239
15845,manual,few,small,2002,21.0,26.0,1.8,0.20110560756574153,-0.39315781732113664
18086,auto,few,small,2004,19.0,27.0,1.8,0.316515515858423,-0.4349415589709321
15681,auto,few,midsize,2001,16.0,20.0,2.0,0.2996676798169748,0.1393149814744795
14253,auto,few,small,2000,26.0,31.0,1.3,-0.0011042882662220352,-0.3853323179728744
17598,auto,medium,midsize,2003,15.0,20.0,4.0,0.49827856644577745,0.21291023583440577
16590,auto,few,midsize,2002,15.0,20.0,2.2,0.3691059789738143,0.16727099756199046
21813,auto,medium,large,2007,11.0,15.0,5.3,0.34691079013792303,0.2088087212588786
2883,lock-up,medium,large,1986,10.0,12.0,5.74,-0.1632834071232958,0.4093121246454381
20791,auto,medium,large,2006,13.0,17.0,5.3,0.4760444780309656,0.2626617560589901
